Step,Action,CPU,Swap,Load,RAM,IOwait,Latency,Reward
453,4,0.1057949811220169,0.0,0.605797529220581,0.08191997557878494,0.0,0.04025934636592865,0.9894202351570129
454,2,0.11552992463111877,0.00868949480354786,0.5905969738960266,0.05284063145518303,0.0,0.01762312464416027,0.9900713562965393
455,2,0.13967180252075195,9.251153096556664e-05,0.6001577973365784,0.02367463894188404,0.0,0.04523009806871414,0.9899749755859375
456,3,0.15425823628902435,0.0076977950520813465,0.6357906460762024,0.05529915168881416,0.0,0.01721254363656044,0.9856511354446411
457,2,0.1417224109172821,0.016880052164196968,0.6700522899627686,0.044764578342437744,0.0,0.0,0.981306791305542
458,2,0.16148212552070618,0.0,0.6462675333023071,0.061272453516721725,0.0,0.0,0.9853732585906982
459,2,0.12720555067062378,0.0,0.6773455739021301,0.0789792612195015,0.0,1.0874582585529424e-06,0.9822654724121094
460,2,0.14268343150615692,0.012772439047694206,0.6592860221862793,0.09083940833806992,0.03362481668591499,0.0,0.9827941656112671
461,2,0.13869668543338776,0.0049273231998085976,0.6584502458572388,0.08748327195644379,0.0,0.02215905673801899,0.9836622476577759
462,2,0.16182272136211395,0.0080874003469944,0.6829472184181213,0.06466224044561386,0.002889111638069153,0.0,0.980896532535553
463,2,0.1241968646645546,0.0,0.6828358173370361,0.06847728788852692,0.0,0.0034979856573045254,0.9817163944244385
464,2,0.10643849521875381,0.0,0.6680166721343994,0.06459283083677292,0.0,0.0020827350672334433,0.983198344707489
465,2,0.11319323629140854,0.0,0.6460258364677429,0.05361243337392807,0.0,0.0016300707357004285,0.9853973984718323
466,2,0.10393728315830231,0.019684286788105965,0.6845627427101135,0.04208390414714813,0.00125166738871485,0.0,0.9795752763748169
467,2,0.0892658531665802,0.016615107655525208,0.6909919381141663,0.038056086748838425,0.0,0.0003007626219186932,0.979239284992218
468,2,0.0971769243478775,0.03466537222266197,0.6759474873542786,0.03988445922732353,0.0,0.0,0.9789386987686157
469,2,0.1062031015753746,0.05320331081748009,0.6574121713638306,0.05384685471653938,0.0,0.02435401640832424,0.9789384603500366
470,4,0.09793559461832047,0.023960383608937263,0.6720484495162964,0.08716943114995956,0.0,0.04215313494205475,0.9803991317749023
471,2,0.10852158814668655,0.012901057489216328,0.6760849952697754,0.03713027760386467,0.0,0.03973430022597313,0.981101393699646
472,3,0.0765351876616478,0.03214941546320915,0.7016814947128296,0.01760724000632763,0.0,0.002904827706515789,0.9766169190406799
473,2,0.06834842264652252,0.04291640594601631,0.70359206199646,0.05826019123196602,0.019539620727300644,0.006116245873272419,0.9753491282463074
474,2,0.04346561059355736,0.0449892058968544,0.7294707894325256,0.07554789632558823,0.0,0.0,0.9725540280342102
475,2,0.00837640929967165,0.03730480745434761,0.7340457439422607,0.1363757848739624,0.03593650460243225,0.02552528865635395,0.9728649258613586
476,2,0.0031206693965941668,0.04647311195731163,0.7145890593528748,0.15040051937103271,0.024934588000178337,0.040946491062641144,0.9738937616348267
477,2,0.0012627121759578586,0.0853244811296463,0.6920229196548462,0.13170327246189117,0.0,0.039691608399152756,0.9722652435302734
478,4,0.0,0.0,0.7233032584190369,0.16913415491580963,0.016970794647932053,0.012518158182501793,0.9776696562767029
479,2,0.0,0.015100239776074886,0.7587180137634277,0.18782289326190948,0.004580133128911257,0.01677588000893593,0.9726181626319885
480,2,0.0,0.0,0.7614789009094238,0.16913101077079773,0.0,0.0,0.9738520979881287
481,2,0.0,0.010802491568028927,0.7506856918334961,0.18555264174938202,0.0,0.0,0.973851203918457
482,2,0.0,0.004944649524986744,0.7492678165435791,0.21266137063503265,0.0,0.0,0.9745787382125854
483,2,0.0,0.0,0.7216957211494446,0.22028683125972748,0.0,0.0,0.9778304100036621
484,2,0.0,0.0,0.7240924835205078,0.2093268483877182,0.0,0.0,0.9775907397270203
485,2,0.011200222186744213,0.02970178611576557,0.7130513191223145,0.240478977560997,0.0,0.00510801374912262,0.9757246971130371
486,2,0.0,0.038843609392642975,0.7135737538337708,0.233451709151268,0.009955697692930698,0.04940083995461464,0.9747582674026489
487,2,0.0095477644354105,0.08024296909570694,0.7274624109268188,0.2537005841732025,0.011028073728084564,0.05870743468403816,0.9692294597625732
488,2,0.04412299022078514,0.10390521585941315,0.7607952952384949,0.23899886012077332,0.0,0.07141667604446411,0.9635299444198608
489,4,0.03328273445367813,0.03367370739579201,0.7693660855293274,0.25206446647644043,0.0,0.043186675757169724,0.969696044921875
490,2,0.022544952109456062,0.03307419270277023,0.7354189157485962,0.24505965411663055,0.014281862415373325,0.03668961301445961,0.9731506705284119
491,2,0.03551255166530609,0.02624206617474556,0.7045981884002686,0.25348585844039917,0.02105138637125492,0.06692548096179962,0.9769159555435181
492,2,0.06430969387292862,0.011452521197497845,0.7119572758674622,0.2707480490207672,0.0,0.04948091134428978,0.9776590466499329
493,2,0.07110192626714706,0.0225968100130558,0.6745458245277405,0.2584441900253296,0.0,0.03648092970252037,0.9802857637405396
494,2,0.06115030124783516,0.04920804873108864,0.6882032155990601,0.27270418405532837,0.0,0.04818004369735718,0.9762588739395142
495,2,0.051358774304389954,0.03822871297597885,0.7148640751838684,0.2322961986064911,0.027738116681575775,0.04547499865293503,0.9746907353401184
496,2,0.03314470499753952,0.007540526799857616,0.7034017443656921,0.24965092539787292,0.0,0.04737165570259094,0.9789057970046997
497,2,0.055939123034477234,0.06022711098194122,0.6874336004257202,0.2592531144618988,0.013865521177649498,0.012729561887681484,0.9752339124679565
498,4,0.07120253890752792,0.0,0.6787623167037964,0.27648746967315674,0.029107848182320595,0.04359462112188339,0.9821237921714783
499,2,0.05089646205306053,0.0,0.6450513005256653,0.287148118019104,0.0,0.038923610001802444,0.98549485206604
500,2,0.07072726637125015,0.0,0.6480557918548584,0.3138548731803894,0.002776936860755086,0.04626061022281647,0.9851944446563721
501,2,0.1027272492647171,0.013930046930909157,0.6575512290000916,0.3198833763599396,0.03418252244591713,0.05674055963754654,0.9828518629074097
502,2,0.097694531083107,0.014134378172457218,0.6491792798042297,0.32805895805358887,0.0,0.01763772964477539,0.9836686253547668
503,2,0.09200544655323029,0.0042956373654305935,0.6664236187934875,0.31542518734931946,0.0005327809485606849,0.0229050200432539,0.9829280972480774
504,2,0.06802655011415482,0.012776807881891727,0.6647782325744629,0.3227657973766327,0.022192927077412605,0.001122068497352302,0.9822444915771484
505,2,0.09386587142944336,0.012151581235229969,0.665557861328125,0.3089776933193207,0.007573384325951338,0.0,0.9822290539741516
506,2,0.11493591219186783,0.0,0.6624447107315063,0.2827262580394745,0.0,0.0,0.9837555289268494
507,2,0.13441146910190582,0.0,0.6746222376823425,0.27415162324905396,0.0018021155847236514,0.0,0.9825377464294434
508,2,0.11717798560857773,0.0,0.660949170589447,0.25159546732902527,0.0,0.02512591890990734,0.9839050769805908
509,2,0.09024588018655777,0.011786420829594135,0.6861467957496643,0.266666054725647,0.0,0.01846751570701599,0.9802066683769226
510,2,0.09908627718687057,0.0,0.6554952263832092,0.25850236415863037,0.0,0.00819646567106247,0.9844504594802856
511,2,0.10610999912023544,0.032983992248773575,0.6482428312301636,0.2340254783630371,0.025436680763959885,0.01140532735735178,0.981877326965332
512,4,0.10845327377319336,0.0,0.6394047737121582,0.2152806967496872,0.04303101450204849,0.0,0.9860595464706421
513,2,0.1284509003162384,0.0,0.6916744112968445,0.1849481761455536,0.0020934515632689,0.0,0.980832576751709
514,2,0.1301703155040741,0.0,0.6858148574829102,0.13583159446716309,0.0,0.006101736333221197,0.9814184904098511
515,2,0.1337554156780243,0.011128628626465797,0.6407583355903625,0.1550469547510147,0.0,0.007463406305760145,0.9848113059997559
516,2,0.1270413100719452,0.02536860480904579,0.5854431390762329,0.15326879918575287,0.00035679922439157963,0.030746901407837868,0.9889188408851624
517,2,0.1271311640739441,0.02774747647345066,0.5846351981163025,0.15959425270557404,0.04567869380116463,0.06884236633777618,0.9887617230415344
518,2,0.14707781374454498,0.03834331035614014,0.5620556473731995,0.16698075830936432,0.00976658146828413,0.06327124685049057,0.9899600744247437
519,2,0.15233661234378815,0.020320285111665726,0.5484443306922913,0.18074274063110352,0.0,0.04787683114409447,0.9931235313415527
520,2,0.12986737489700317,0.0,0.5539380311965942,0.18484066426753998,0.0,0.054790250957012177,0.9946061968803406
521,2,0.1266791671514511,0.0,0.5605253577232361,0.1879686415195465,0.0,0.019647378474473953,0.993947446346283
522,2,0.13565897941589355,0.003623776836320758,0.5586780309677124,0.18216370046138763,0.0,0.019333509728312492,0.9937698245048523
523,2,0.13473396003246307,0.0020256522111594677,0.5756941437721252,0.1914779096841812,0.010511169210076332,0.03495240956544876,0.9922280311584473
524,2,0.14884871244430542,0.03025583177804947,0.519361674785614,0.173349529504776,0.0,0.03256000950932503,0.9950382709503174
525,4,0.1621738225221634,0.028501978144049644,0.48966753482818604,0.16049407422542572,0.0,0.03570946305990219,0.9971498250961304
526,4,0.14630380272865295,0.0,0.4999908208847046,0.14797765016555786,0.0053955079056322575,0.02587636560201645,1.0
527,2,0.1356772780418396,0.01745246723294258,0.4908340573310852,0.13883282244205475,0.03116627037525177,0.0,0.9982547760009766
528,4,0.1458185911178589,0.0023376501630991697,0.5012202858924866,0.15360452234745026,0.0,0.011763868853449821,0.9996442198753357
529,4,0.16969966888427734,0.0,0.45367687940597534,0.11877446621656418,0.0,0.014848380349576473,1.0
530,4,0.1911257952451706,0.0,0.431575208902359,0.16360794007778168,0.0002970197529066354,0.0077887000516057014,1.0
531,4,0.19284895062446594,0.0,0.4381808638572693,0.16222122311592102,0.003960064612329006,0.0,1.0
532,4,0.22337454557418823,0.005415311548858881,0.47531622648239136,0.14604246616363525,0.02474936470389366,0.0,0.9994584918022156
533,4,0.20321114361286163,0.015755681321024895,0.5268378257751465,0.12127235531806946,0.016133960336446762,0.0,0.9957406520843506
534,4,0.24153943359851837,0.00791847798973322,0.4957487881183624,0.10754099488258362,0.04431033134460449,0.0,0.9992081522941589
535,4,0.2371661365032196,0.04793992266058922,0.5201285481452942,0.11651449650526047,0.04111824929714203,0.004580193664878607,0.9931931495666504
536,4,0.22163981199264526,0.03898425027728081,0.4998686909675598,0.08911377936601639,0.01788225769996643,0.0,0.9961015582084656
537,4,0.20562513172626495,0.012953203171491623,0.5284769535064697,0.10750698298215866,0.0034888475202023983,0.0,0.9958570003509521
538,4,0.19762073457241058,0.0,0.5406844019889832,0.11857524514198303,0.01191492099314928,0.00490008108317852,0.9959315657615662
539,4,0.1939498484134674,0.004097720608115196,0.5255773067474365,0.10711030662059784,0.004515255801379681,0.017713960260152817,0.9970325231552124
540,4,0.1812450885772705,0.0,0.5446502566337585,0.08133777230978012,0.007458984851837158,0.03851194307208061,0.9955349564552307
541,2,0.149567648768425,0.0,0.5393303036689758,0.07570286095142365,0.00645824009552598,0.05575718358159065,0.9960669875144958
542,2,0.15628261864185333,0.0,0.56475430727005,0.0667605772614479,0.0,0.038292087614536285,0.9935245513916016
543,2,0.14156681299209595,0.0,0.598478376865387,0.042761076241731644,0.0,0.036251842975616455,0.9901521801948547
544,3,0.17282596230506897,0.006298773922026157,0.6108030676841736,0.07808423787355423,0.0,0.0,0.9882898330688477
545,2,0.19753268361091614,0.0,0.5925279855728149,0.10148352384567261,0.0,0.0,0.9907472133636475
546,4,0.2281254231929779,0.0,0.6092919707298279,0.08299009501934052,0.0,0.012947926297783852,0.9890707731246948
547,2,0.17772972583770752,0.0,0.6231695413589478,0.12967507541179657,0.019161483272910118,0.021728450432419777,0.9876830577850342
548,2,0.1533622443675995,0.0,0.6195006966590881,0.14238807559013367,0.01744651049375534,0.012316832318902016,0.9880499243736267
549,2,0.15992864966392517,0.0,0.6494365334510803,0.12530069053173065,0.0,0.0057200053706765175,0.9850563406944275
550,2,0.1255781501531601,0.025248711928725243,0.6163745522499084,0.13565434515476227,0.0016320531722158194,0.018663005903363228,0.9858376979827881
551,2,0.12355929613113403,0.0,0.6027042865753174,0.15426214039325714,0.0,0.0,0.9897295832633972
552,2,0.12339063733816147,0.012649173848330975,0.6270646452903748,0.14115217328071594,0.0,0.004211883060634136,0.9860286116600037
553,2,0.09311521798372269,0.04657834768295288,0.6284952163696289,0.13857142627239227,0.0,0.012805365957319736,0.9824926257133484
554,4,0.08310738205909729,0.0,0.6262302398681641,0.10560578107833862,0.012197654694318771,0.026323996484279633,0.9873769879341125
555,2,0.09295005351305008,0.014375220984220505,0.6305437088012695,0.10309300571680069,0.0,0.004451782908290625,0.9855080842971802
556,2,0.10877679288387299,0.0015496746636927128,0.6172646880149841,0.12829700112342834,0.0,0.03219802677631378,0.988118588924408
557,2,0.12597443163394928,0.0,0.606001079082489,0.11221080273389816,0.0,0.04795525223016739,0.9893999099731445
558,2,0.14500568807125092,0.0019461354240775108,0.627005398273468,0.11154402792453766,0.0,0.02994072437286377,0.9871048331260681
559,2,0.12762729823589325,0.0,0.6012535691261292,0.08770259469747543,0.0,0.03549801930785179,0.9898746609687805
560,2,0.08548934757709503,0.0,0.6346547603607178,0.1197240799665451,0.0,0.0449429526925087,0.9865345358848572
561,2,0.07601921260356903,0.0,0.5906460881233215,0.15125377476215363,0.0,0.043662846088409424,0.9909353852272034
562,2,0.09316149353981018,0.0,0.6145628094673157,0.160159170627594,0.022988339886069298,0.030362635850906372,0.9885437488555908
563,2,0.06578709185123444,0.0,0.6553345322608948,0.12382736057043076,0.0,0.02862992137670517,0.984466552734375
564,2,0.011113456450402737,0.0,0.6229133009910583,0.1413143426179886,0.013242652639746666,0.05068596825003624,0.9877086877822876
565,2,0.0,0.0,0.6549236178398132,0.14655598998069763,0.0,0.03228854760527611,0.9845076203346252
566,2,0.02512691169977188,0.009771945886313915,0.6313525438308716,0.15665438771247864,0.0,0.04336090758442879,0.9858875274658203
567,2,0.01746441051363945,0.007399743888527155,0.6151508092880249,0.19442278146743774,0.028240656480193138,0.08138155937194824,0.987744927406311
568,2,0.0050241416320204735,0.022073891013860703,0.6456630229949951,0.23354583978652954,0.001634068670682609,0.11025754362344742,0.982200562953949
569,2,0.017359662801027298,0.0,0.6712408065795898,0.2304827868938446,0.01580197922885418,0.11195192486047745,0.9816807508468628
570,3,0.007966498844325542,0.0,0.630612313747406,0.2577246427536011,0.031227651983499527,0.0,0.9869387745857239
571,2,0.0,0.021246181800961494,0.6283551454544067,0.24815960228443146,0.0,0.010500212199985981,0.9850398898124695
572,2,0.01594586670398712,0.025984374806284904,0.5920067429542542,0.26555895805358887,0.02027246169745922,0.037398867309093475,0.9882009029388428
573,2,0.005347447469830513,0.04425058886408806,0.5905634760856628,0.25950655341148376,0.0,0.05925155431032181,0.9865186214447021
574,2,0.03128490969538689,0.028141571208834648,0.5857532024383545,0.26986849308013916,0.015446588397026062,0.05685601755976677,0.9886105060577393
575,2,0.05973387137055397,0.027276482433080673,0.5658718347549438,0.2522013485431671,0.033583685755729675,0.03923270106315613,0.9906851649284363
576,2,0.08569145947694778,0.0031641116365790367,0.5820671916007996,0.19572941958904266,0.02841992676258087,0.06577982008457184,0.9914768934249878
577,2,0.11044172942638397,0.004604708403348923,0.6126317381858826,0.1841011792421341,0.013312621042132378,0.05177649110555649,0.9882763624191284
578,2,0.11743391305208206,0.016980044543743134,0.6466289758682251,0.178010955452919,0.0,0.056435611099004745,0.983639121055603
579,2,0.10170430690050125,0.004170628730207682,0.6569510102272034,0.17081359028816223,0.012861799448728561,0.08610277622938156,0.9838878512382507
580,3,0.10226207971572876,0.0,0.677286684513092,0.14991042017936707,0.021383224055171013,0.010833721607923508,0.9822713136672974
581,2,0.12140166014432907,0.0,0.6952518820762634,0.10801725089550018,0.0018702895613387227,0.023110834881663322,0.9804748296737671
582,2,0.11628033220767975,0.0,0.7014460563659668,0.09504444897174835,0.0,0.010591626167297363,0.9798554182052612
583,2,0.09445767104625702,0.00999854039400816,0.7075307369232178,0.10074443370103836,0.0,0.029060183092951775,0.9782470464706421
584,2,0.0966198667883873,0.009550043381750584,0.6823471784591675,0.07896634191274643,0.05055611580610275,0.0,0.9806990623474121
585,2,0.08735345304012299,0.004503844305872917,0.6814893484115601,0.04874284565448761,0.005350232589989901,0.0,0.9814006686210632
586,2,0.09170174598693848,0.00873096939176321,0.6905826330184937,0.060446083545684814,0.009445509873330593,0.022660551592707634,0.9800686240196228
587,2,0.09234730154275894,0.0001164251661975868,0.6755344271659851,0.08624543994665146,0.0,0.032340243458747864,0.9824349284172058
588,2,0.1082264855504036,0.022052133455872536,0.629895031452179,0.06271670758724213,0.014268654398620129,0.04329652339220047,0.9848052859306335
589,2,0.0680973157286644,0.02779228240251541,0.6238301396369934,0.08347756415605545,0.006249091122299433,0.037474144250154495,0.9848377704620361
590,2,0.08977571874856949,0.03193159028887749,0.6264481544494629,0.1056210920214653,0.0,0.048449769616127014,0.9841620326042175
591,2,0.09091023355722427,0.009042779915034771,0.6288233995437622,0.10833928734064102,0.0,0.05422595143318176,0.9862133860588074
592,2,0.10738683491945267,0.0,0.6110623478889465,0.08852572739124298,0.01856108382344246,0.06961854547262192,0.9888937473297119
593,3,0.11044011265039444,0.023062240332365036,0.6078242063522339,0.06628096103668213,0.027469348162412643,0.0,0.9869113564491272
594,2,0.11645171046257019,0.02368880994617939,0.6056650280952454,0.08136008679866791,0.017431138083338737,0.004055194556713104,0.9870645999908447
595,2,0.12187490612268448,0.01410180889070034,0.6145719885826111,0.08310403674840927,0.0337018221616745,0.026324233040213585,0.9871326088905334
596,2,0.06584551185369492,0.0,0.6086409687995911,0.07916708290576935,0.012988722883164883,0.03286203742027283,0.9891359210014343
597,2,0.07047092169523239,0.0,0.5910910367965698,0.12413984537124634,0.020279211923480034,0.016695301979780197,0.9908909201622009
598,2,0.11437445133924484,0.002461713505908847,0.6078263521194458,0.10317046195268631,0.0,0.0,0.9889711737632751
599,2,0.11740238219499588,0.005183720029890537,0.5835716724395752,0.07454615086317062,0.007906530983746052,0.020120805129408836,0.9911244511604309
600,2,0.11379384994506836,0.018053235486149788,0.5924680829048157,0.06881972402334213,0.02241511642932892,0.0,0.988947868347168
601,2,0.10941196233034134,0.02203914150595665,0.5844524502754211,0.034990422427654266,0.0022129917051643133,0.03757251426577568,0.9893508553504944
602,2,0.0916992574930191,0.03548675402998924,0.5708674788475037,0.04610036313533783,0.0,0.05173870548605919,0.9893645644187927
603,2,0.09235948324203491,0.0,0.5602743029594421,0.04367244243621826,0.0,0.030380791053175926,0.9939725399017334
604,2,0.08276044577360153,0.0,0.5586020350456238,0.03408268094062805,0.0,0.05581478402018547,0.9941397905349731
605,3,0.1164981946349144,0.0,0.5567432641983032,0.056928280740976334,0.016580479219555855,0.0,0.9943256974220276
606,2,0.08864471316337585,0.008402088657021523,0.5262481570243835,0.010231450200080872,0.0,0.0002558756386861205,0.9965350031852722
607,2,0.12498988956212997,0.051197610795497894,0.5140367746353149,0.009732816368341446,0.0,0.0,0.9934765696525574
608,4,0.13006211817264557,0.019630514085292816,0.5063681602478027,0.0,0.04047776758670807,0.013236194849014282,0.9974001049995422
609,2,0.17372170090675354,0.0,0.47673797607421875,0.014398708939552307,0.0,0.0,1.0
610,4,0.19120535254478455,0.03141944855451584,0.46744292974472046,0.037984490394592285,0.0,0.0,0.9968580603599548
611,4,0.1722540259361267,0.0,0.44279155135154724,0.0,0.0,0.013440161012113094,1.0
612,4,0.15966470539569855,0.006069086026400328,0.42635029554367065,0.023021694272756577,0.03567161038517952,0.017400743439793587,0.999393105506897
613,4,0.18928508460521698,0.0023945122957229614,0.3977396786212921,0.044723477214574814,0.042428504675626755,0.0,0.9997605681419373
614,4,0.1990746706724167,0.0,0.37940970063209534,0.05171124264597893,0.04297911003232002,0.01730499602854252,1.0
615,4,0.19215302169322968,0.013655033893883228,0.3664360046386719,0.009918997064232826,0.04734453931450844,0.021016035228967667,0.9986345171928406
616,4,0.17599649727344513,0.0,0.33942073583602905,0.012584232725203037,0.07139429450035095,0.0054789818823337555,0.995721161365509
617,4,0.18402336537837982,0.0,0.33896946907043457,0.04114918410778046,0.06179692968726158,0.0,0.9976406097412109
618,4,0.1798742413520813,0.007108260411769152,0.32267823815345764,0.05530171096324921,0.04729678854346275,0.0,0.9992891550064087
619,4,0.18306958675384521,7.263115548994392e-05,0.3341955542564392,0.08586261421442032,0.07783308625221252,0.021645614877343178,0.9944261312484741
620,4,0.23144851624965668,0.017759481444954872,0.3653104901313782,0.10212423652410507,0.13287700712680817,0.021317515522241592,0.9816486239433289
621,4,0.2523721158504486,0.0145305460318923,0.3702573776245117,0.09668736904859543,0.12097819894552231,0.03815997764468193,0.9843512773513794
622,4,0.2539213299751282,0.01134454645216465,0.35426759719848633,0.11031800508499146,0.10971502959728241,0.008674487471580505,0.986922562122345
623,4,0.2729749381542206,0.0013020429760217667,0.33571991324424744,0.10313486307859421,0.08096225559711456,0.0,0.9936773180961609
624,4,0.31360095739364624,0.0010286878095939755,0.3686608374118805,0.07338197529315948,0.06248708814382553,0.008648348972201347,0.9973996877670288
625,4,0.32908132672309875,0.0,0.34879565238952637,0.05462897941470146,0.05226032808423042,0.010514969006180763,0.9995479583740234
626,4,0.2918247878551483,0.007018419913947582,0.35682493448257446,0.07146834582090378,0.055556733161211014,0.0,0.9981868267059326
627,4,0.3100620210170746,0.0,0.31615394353866577,0.1069612056016922,0.0603635273873806,0.06946752220392227,0.9979273080825806
628,4,0.2926177978515625,0.018909409642219543,0.30893394351005554,0.11817125976085663,0.04996410012245178,0.040933676064014435,0.9981090426445007
629,4,0.29972532391548157,0.0,0.3350805938243866,0.09807303547859192,0.02246471308171749,0.0,1.0
630,4,0.3451940417289734,0.0,0.3272912800312042,0.08633267134428024,0.0,0.0047768098302185535,1.0
631,4,0.3314574062824249,0.0,0.36499011516571045,0.09545716643333435,0.0,0.0,1.0
632,4,0.3342423439025879,0.02947910502552986,0.360949844121933,0.11630208045244217,0.0,0.0,0.9970520734786987
633,4,0.33261337876319885,0.011470614932477474,0.38633665442466736,0.09470975399017334,0.009615810588002205,0.011125550605356693,0.9988529682159424
634,4,0.3301745057106018,0.02952142432332039,0.35959747433662415,0.11290965974330902,0.0,0.003493271069601178,0.9970478415489197
635,4,0.32671838998794556,0.0,0.37222152948379517,0.11996646970510483,0.0,0.0,1.0
636,4,0.3577054738998413,0.028887523338198662,0.3804425895214081,0.09537139534950256,0.014813180081546307,0.0,0.9971112608909607
637,4,0.35308384895324707,0.0,0.3576095700263977,0.09293590486049652,0.0,0.016462646424770355,1.0
