time,cpu,ram,swap,temp,disk,net_sent,net_recv,free_disk_gb,used_disk_gb,total_disk_gb,load1,load5,load15,procs,ctx_switches,interrupts,soft_interrupts
44.369956731796265,3.3,33.2,100.0,50.0,83.7,30150119,430357591,12.752662658691406,65.44696807861328,82.43073272705078,1.7177734375,1.1298828125,1.2236328125,352,42546843,27740369,20582952
45.39030480384827,2.0,33.3,100.0,50.0,83.7,30150309,430357765,12.752662658691406,65.44696807861328,82.43073272705078,1.7177734375,1.1298828125,1.2236328125,355,42554658,27744280,20585632
47.5835018157959,3.6,33.3,100.0,50.0,83.7,30150585,430357831,12.75265884399414,65.44697189331055,82.43073272705078,1.580078125,1.11083984375,1.216796875,451,42573889,27753486,20595710
48.637706995010376,1.7,33.3,100.0,50.0,83.7,30150965,430358005,12.75265884399414,65.44697189331055,82.43073272705078,1.580078125,1.11083984375,1.216796875,451,42580607,27756559,20597684
51.34940695762634,15.0,33.3,100.0,56.0,83.7,30151306,430358267,12.75265121459961,65.44697952270508,82.43073272705078,1.533203125,1.10888671875,1.21533203125,455,42730220,27814453,20621402
52.36968111991882,3.6,33.3,100.0,53.0,83.7,30151686,430358441,12.75265121459961,65.44697952270508,82.43073272705078,1.533203125,1.10888671875,1.21533203125,455,42804232,27841580,20625252
54.92926526069641,5.6,33.3,100.0,52.0,83.7,30151876,430358615,12.75265121459961,65.44697952270508,82.43073272705078,1.533203125,1.10888671875,1.21533203125,455,42986411,27907413,20632966
55.949524879455566,4.3,33.3,100.0,54.0,83.7,30152066,430358615,12.752647399902344,65.44698333740234,82.43073272705078,1.533203125,1.10888671875,1.21533203125,458,43102818,27935589,20637709
58.46925759315491,4.9,33.2,100.0,51.0,83.7,30152446,430358789,12.752643585205078,65.44698715209961,82.43073272705078,1.490234375,1.10693359375,1.2138671875,454,43194485,27954668,20657123
59.52686882019043,2.0,33.2,100.0,52.0,83.7,30152618,430359214,12.752643585205078,65.44698715209961,82.43073272705078,1.490234375,1.10693359375,1.2138671875,454,43204457,27958846,20660225
60.555935859680176,1.9,33.2,100.0,51.0,83.7,30152808,430359388,12.752639770507812,65.44699096679688,82.43073272705078,1.490234375,1.10693359375,1.2138671875,457,43211848,27961792,20662562
61.584131717681885,3.0,33.3,100.0,51.0,83.7,30152998,430359388,12.752635955810547,65.44699478149414,82.43073272705078,1.37060546875,1.08837890625,1.20703125,454,43224556,27966169,20665896
